@relation 'Stu Performance-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute Student_ID numeric
@attribute Hours_Studied numeric
@attribute Attendance numeric
@attribute Parental_Involvement {Low,Medium,High}
@attribute Access_to_Resources {High,Medium,Low}
@attribute Extracurricular_Activities {No,Yes}
@attribute Sleep_Hours numeric
@attribute Previous_Scores numeric
@attribute Motivation_Level {Low,Medium,High}
@attribute Internet_Access {Yes,No}
@attribute Tutoring_Sessions numeric
@attribute Family_Income {Low,Medium,High}
@attribute Teacher_Quality {Medium,High,Low}
@attribute School_Type {Public,Private}
@attribute Peer_Influence {Positive,Negative,Neutral}
@attribute Physical_Activity numeric
@attribute Learning_Disabilities {No,Yes}
@attribute Parental_Education_Level {'High School',College,Postgraduate}
@attribute Distance_from_Home {Near,Moderate,Far}
@attribute Gender {Male,Female}
@attribute Exam_Score numeric
@attribute Academic_Performance numeric

@data
0.488488,0.690476,0.375,High,High,No,0.5,0.14,High,Yes,0,Low,Medium,Public,Neutral,0.166667,Yes,College,Near,Female,0.238095,2
0.489489,0.571429,0.225,Medium,Medium,Yes,0.5,0.76,High,Yes,0,Low,Medium,Public,Negative,0.666667,No,College,Near,Female,0.190476,7
0.49049,0.452381,0.575,Low,Low,No,0.5,0.58,Low,No,0.333333,Medium,Medium,Public,Positive,0.833333,No,Postgraduate,Moderate,Male,0.190476,5
0.491491,0.666667,0.45,High,Medium,No,0.333333,0.84,Medium,Yes,0.333333,Low,Medium,Private,Negative,0.666667,No,'High School',Near,Male,0.285714,7
0.492492,0.452381,0.025,Low,Low,Yes,0.666667,0.84,Medium,Yes,0,Medium,Medium,Public,Negative,0.333333,No,'High School',Near,Female,0.071429,10
0.493493,0.333333,0.325,Medium,Low,Yes,0.5,0.02,Medium,Yes,0.333333,Low,High,Private,Negative,0.5,No,'High School',Moderate,Male,0.071429,7
0.494494,0.666667,0.8,Medium,Medium,Yes,1,0.26,High,Yes,0.166667,Low,High,Private,Negative,0.666667,No,'High School',Moderate,Male,0.309524,2
0.495495,0.52381,0.7,Low,Medium,Yes,0.5,0.18,Medium,Yes,0.166667,Medium,Medium,Public,Negative,0.333333,No,'High School',Near,Male,0.214286,2
0.496496,0.309524,0.725,High,High,Yes,0,0.46,Medium,Yes,0.333333,Medium,High,Public,Negative,0.5,No,College,Near,Male,0.285714,7
0.497497,0.428571,0.7,High,Medium,No,0.166667,0.9,Medium,Yes,0.333333,Low,Medium,Private,Negative,0.666667,No,College,Moderate,Male,0.261905,3
0.498498,0.333333,0.3,High,High,No,0.666667,0,Medium,Yes,0.333333,Medium,Medium,Public,Neutral,0.666667,No,'High School',Near,Female,0.166667,4
0.499499,0.261905,0.1,High,Low,Yes,0.333333,0.48,High,Yes,0,Medium,Medium,Public,Positive,0.333333,No,'High School',Moderate,Male,0.071429,7
0.500501,0.595238,0.275,Medium,Low,No,0.333333,0.88,Low,Yes,0.5,Low,Medium,Public,Positive,0.666667,No,Postgraduate,Near,Male,0.238095,2
0.501502,0.714286,0.825,High,Low,Yes,0.166667,0.92,Medium,Yes,0.333333,Low,Medium,Public,Positive,0.333333,No,'High School',Near,Male,0.380952,2
0.502503,0.261905,0.975,Medium,Medium,No,0.333333,0.66,Low,Yes,0.166667,Medium,Medium,Public,Negative,0.5,No,'High School',Near,Female,0.214286,9
0.503504,0.52381,0.5,Medium,Medium,Yes,0.5,0.82,Low,Yes,0.833333,High,Medium,Public,Negative,0.166667,No,'High School',Near,Female,0.285714,1
0.504505,0.357143,0,Low,Medium,Yes,0.666667,0.32,Low,Yes,0.166667,High,High,Private,Neutral,0.333333,Yes,'High School',Moderate,Female,0.02381,3
0.505506,0.380952,0.15,High,High,No,0.166667,0.28,Low,Yes,0,Medium,High,Private,Neutral,0.333333,No,College,Near,Male,0.142857,10
0.506507,0.357143,0.325,High,Medium,Yes,0.666667,0.04,Medium,Yes,0.333333,Medium,High,Public,Positive,0.666667,No,College,Near,Female,0.190476,4
0.507508,0.333333,0.575,Low,Low,Yes,0.166667,0.5,Medium,Yes,0.166667,Medium,Medium,Public,Neutral,0.5,No,'High School',Far,Female,0.119048,5
0.508509,0.452381,0.075,Low,Low,Yes,0.666667,0.46,Low,Yes,0.252798,High,Medium,Public,Neutral,0.5,No,College,Near,Female,0.071429,3
0.50951,0.333333,0.95,Low,High,Yes,0.666667,0.38,Low,Yes,0.333333,Low,Medium,Public,Neutral,0.666667,No,'High School',Moderate,Female,0.238095,9
0.510511,0.5,0.375,Medium,Medium,No,0.333333,0.12,Low,Yes,0.5,Medium,Medium,Private,Positive,0.5,No,'High School',Far,Male,0.166667,5
0.511512,0.452381,0.925,Medium,High,No,0.166667,0.24,Medium,Yes,0.166667,Medium,Medium,Private,Neutral,0.666667,No,'High School',Far,Male,0.261905,7
0.512513,0.428571,0.775,High,Low,Yes,0.666667,0.2,Medium,Yes,0.333333,Low,Medium,Private,Neutral,0.666667,No,'High School',Moderate,Male,0.238095,7
0.513514,0.333333,0.75,Medium,Low,Yes,0.333333,0.94,Low,Yes,0.333333,High,High,Public,Positive,0.333333,No,'High School',Near,Male,0.261905,9
0.514515,0.380952,0.6,Medium,Low,Yes,0.5,0.96,High,Yes,0.166667,Low,High,Public,Positive,0.333333,No,College,Far,Female,0.214286,2
0.515516,0.571429,0.625,High,High,No,0.666667,0,High,Yes,0.166667,High,Medium,Public,Neutral,0.166667,No,College,Moderate,Female,0.285714,3
0.516517,0.52381,0.65,Medium,Medium,Yes,0.666667,0.18,Low,Yes,0.166667,Low,Medium,Public,Neutral,0.5,No,Postgraduate,Moderate,Female,0.238095,4
0.517518,0.309524,0.625,Medium,Medium,No,0.333333,0.88,Low,Yes,0,High,Medium,Public,Positive,0.666667,No,College,Near,Male,0.214286,8
0.518519,0.47619,0.55,High,Medium,No,0.5,0.04,Medium,Yes,0.666667,Low,Medium,Public,Neutral,0.5,No,'High School',Far,Male,0.214286,1
0.51952,0.571429,0.975,High,Medium,Yes,0.333333,0.94,High,Yes,0,Medium,Medium,Public,Positive,0.5,No,College,Moderate,Male,0.404762,9
0.520521,0.214286,0.725,Low,Low,Yes,0.666667,0.38,Low,Yes,0.5,Low,Medium,Public,Negative,0.666667,No,College,Near,Male,0.119048,5
0.521522,0.52381,0.775,Low,Medium,No,0.833333,0.54,High,Yes,0.166667,Low,Medium,Public,Positive,0.833333,No,'High School',Near,Male,0.285714,4
0.522523,0.357143,0.875,Medium,Low,Yes,0.333333,0.76,Low,Yes,0.333333,High,High,Public,Positive,0.666667,No,'High School',Near,Female,0.285714,8
0.523524,0.52381,0.225,Medium,High,Yes,0.5,0.24,Medium,Yes,0.166667,Medium,Medium,Public,Neutral,0.666667,Yes,'High School',Far,Male,0.142857,9
0.524525,0.333333,0.075,Medium,Low,No,0.666667,0.1,Low,Yes,0,Medium,Low,Public,Neutral,0.5,No,College,Near,Female,0.02381,3
0.525526,0.190476,0.475,Medium,Low,No,0.5,0.8,High,Yes,0.166667,High,Low,Public,Neutral,0.5,No,'High School',Near,Male,0.119048,4
0.526527,0.214286,0.525,High,Medium,Yes,0.666667,0.98,Medium,No,0.333333,Medium,Medium,Public,Positive,0.666667,No,Postgraduate,Moderate,Female,0.214286,1
0.527528,0.452381,0.825,Low,High,Yes,0.5,0.66,Medium,Yes,0,Medium,Medium,Private,Negative,0.333333,Yes,'High School',Near,Male,0.238095,3
0.528529,0.5,0.45,Medium,Medium,Yes,0.166667,0.82,Low,Yes,0,Medium,High,Private,Negative,0.5,No,Postgraduate,Near,Male,0.238095,10
0.52953,0.455896,0.575,Medium,Medium,No,0.5,0.94,Medium,Yes,0.333333,Low,High,Private,Neutral,0.333333,No,'High School',Near,Female,0.928571,5
0.530531,0.547619,0.525,Medium,Low,No,0.833333,0.22,Medium,Yes,0.166667,Low,Low,Public,Positive,0.666667,No,College,Near,Female,0.190476,?
0.531532,0.214286,0.05,Medium,Low,No,0.5,0.36,High,Yes,0.5,Medium,Medium,Public,Neutral,0.5,No,Postgraduate,Near,Male,0.071429,1
0.532533,0.452381,0.625,High,Medium,No,0.833333,0.22,High,Yes,0.333333,High,Medium,Public,Positive,0.5,No,College,Near,Male,0.285714,1
0.533534,0.285714,0.825,Low,Low,Yes,0,0.06,High,Yes,0.166667,Medium,Low,Public,Positive,0.166667,No,Postgraduate,Near,Male,0.166667,3
0.534535,0.357143,0.15,Low,Medium,Yes,0.666667,0.74,High,Yes,0.5,Medium,Medium,Public,Positive,0.333333,No,'High School',Moderate,Female,0.142857,9
0.535536,0.452381,0.6,Medium,High,Yes,0.333333,0.14,High,Yes,0.333333,Medium,Medium,Public,Positive,0.505735,No,'High School',Far,Female,0.261905,9
0.536537,0.333333,0.6,Medium,High,No,0.333333,0.1,Low,Yes,0.166667,Medium,Medium,Private,Negative,0.333333,No,'High School',Near,Male,0.142857,1
0.537538,0.404762,0.175,Low,Low,Yes,0.833333,0.36,Low,Yes,0.333333,Low,High,Private,Negative,0.333333,No,Postgraduate,Near,Male,0.071429,4
0.538539,0.595238,0.125,Low,Medium,No,0.5,0.06,Low,Yes,0.5,High,Medium,Public,Positive,0.333333,No,'High School',Near,Female,0.142857,8
0.53954,0.380952,0.975,Medium,High,No,0.333333,0.503387,Medium,Yes,0,Medium,Medium,Public,Neutral,0.5,No,'High School',Moderate,Male,0.238095,2
0.540541,0.571429,0.4,Medium,High,No,0.666667,0.06,High,Yes,0.166667,High,High,Public,Positive,0.5,Yes,'High School',Near,Female,0.214286,4
0.541542,0.285714,0.495779,High,Low,No,0,0.88,Medium,Yes,0.5,Low,Low,Public,Positive,0.5,Yes,'High School',Near,Male,0.095238,7
0.542543,0.52381,0.175,Medium,Medium,Yes,0.833333,0.78,Medium,Yes,0.333333,Low,High,Public,Neutral,0.333333,No,'High School',Near,Female,0.190476,7
0.543544,0.666667,0.675,Medium,High,Yes,1,0.86,High,Yes,0.166667,Low,Medium,Public,Neutral,0.666667,No,'High School',Moderate,Male,0.333333,5
0.544545,0.095238,0.6,Medium,Medium,Yes,0.666667,0.86,High,Yes,0.666667,High,High,Public,Positive,0.5,No,College,Moderate,Male,0.238095,7
0.545546,0.333333,0.65,Medium,High,Yes,0.666667,0.94,Medium,Yes,0.666667,High,Medium,Public,Positive,0.5,No,'High School',Near,Male,0.309524,6
0.546547,0.52381,0.1,Medium,Medium,Yes,0.5,0.18,High,Yes,0.5,Medium,Medium,Public,Positive,0.333333,No,'High School',Moderate,Female,0.166667,2
0.547548,0.455896,0.9,Medium,Low,Yes,0.166667,0.9,Low,No,0.333333,Medium,Low,Private,Neutral,0.5,No,'High School',Moderate,Female,0.238095,9
0.548549,0.5,0.4,Medium,Low,No,0.833333,0.52,Medium,Yes,0.333333,Low,High,Public,Neutral,0.833333,No,'High School',Far,Female,0.166667,5
0.54955,0.357143,0.325,High,Low,Yes,0.666667,0.16,Medium,Yes,0.166667,Medium,Medium,Public,Neutral,0.666667,No,'High School',Near,Female,0.142857,2
0.550551,0.47619,0.45,Medium,Low,No,0.666667,0.66,Medium,Yes,0.333333,Medium,Medium,Public,Positive,0.666667,Yes,'High School',Far,Male,0.166667,6
0.551552,0.428571,0.4,High,High,Yes,0.666667,0.32,Low,Yes,0,Low,High,Private,Negative,0.666667,Yes,'High School',Near,Male,0.166667,10
0.552553,0.619048,0.875,High,Medium,No,0.5,0.04,High,Yes,0.5,Medium,High,Private,Negative,0.5,No,College,Moderate,Female,0.357143,5
0.553554,0.5,0.925,Medium,High,Yes,0.333333,0.08,Medium,Yes,0.166667,Low,High,Public,Positive,0.5,No,Postgraduate,Near,Male,0.333333,2
0.554555,0.5,0.3,Low,Medium,Yes,1,0.42,Medium,Yes,0.166667,Medium,Medium,Private,Negative,0.166667,No,College,Near,Male,0.142857,10
0.555556,0.404762,0.875,Medium,Medium,Yes,0.5,0.82,Low,Yes,0,Low,Medium,Public,Positive,0.666667,Yes,Postgraduate,Moderate,Male,0.261905,10
0.556557,0.380952,0.775,Medium,Medium,No,0.333333,0.32,High,Yes,0.166667,High,Medium,Private,Positive,0.5,No,'High School',Near,Male,0.261905,7
0.557558,0.380952,0.925,Medium,High,Yes,0.833333,0.76,Medium,No,0,Medium,Medium,Public,Positive,0.333333,No,'High School',Near,Male,0.285714,10
0.558559,0.5,0.25,Low,Medium,No,0.5,0.06,Low,Yes,0.166667,Low,Medium,Public,Positive,0.5,No,'High School',Near,Female,0.595238,2
0.55956,0.380952,0.575,High,Medium,No,0.5,0.4,Low,Yes,0.5,Low,Medium,Private,Neutral,0.833333,No,Postgraduate,Near,Female,0.238095,7
0.560561,0.5,0.275,Low,High,Yes,0.833333,0.12,High,Yes,0.166667,Low,High,Public,Neutral,0.5,Yes,College,Near,Female,0.619048,6
0.561562,0.738095,0.825,Medium,Medium,Yes,0.666667,0.86,High,Yes,0.166667,Medium,High,Public,Negative,0.5,No,Postgraduate,Far,Female,0.404762,4
0.562563,0.455896,0,Low,High,No,0.666667,0.96,Medium,Yes,0.166667,Medium,Medium,Public,Neutral,0.833333,No,Postgraduate,Near,Female,0.214286,4
0.563564,0.404762,0.575,Medium,High,Yes,0.166667,0.32,Medium,Yes,0,High,Medium,Private,Positive,0.666667,No,Postgraduate,Near,Male,0.261905,6
0.564565,0.619048,0.35,High,Medium,No,0.666667,0.98,High,No,0.5,Medium,Medium,Public,Positive,0.666667,No,'High School',Near,Male,0.309524,9
0.565566,0.404762,0.325,Medium,Low,Yes,0.166667,0.76,Medium,Yes,0.166667,Medium,Medium,Public,Positive,0.833333,No,College,Near,Female,0.190476,10
0.566567,0.166667,0.65,Medium,High,No,0.333333,0,High,Yes,0.252798,Medium,Medium,Public,Positive,0.333333,No,College,Near,Male,0.166667,6
0.567568,0.309524,0.85,High,Medium,No,0.490582,0.48,Medium,Yes,0.166667,High,Medium,Private,Positive,0.833333,No,College,Near,Male,0.285714,6
0.568569,0.190476,0.6,High,Low,No,0.5,0.84,High,Yes,0.166667,Low,High,Public,Negative,0.666667,No,Postgraduate,Near,Male,0.190476,1
0.56957,0.404762,0.85,High,Medium,Yes,0.666667,0.54,Medium,Yes,0.5,Medium,High,Public,Positive,0.666667,No,Postgraduate,Near,Male,0.380952,5
0.570571,0.452381,0.275,High,Medium,No,0.666667,0.54,Medium,Yes,0,High,Medium,Private,Neutral,0.666667,No,'High School',Moderate,Male,0.190476,1
0.571572,0.690476,0.525,Medium,High,No,0.666667,0.44,Low,Yes,0,Low,Medium,Public,Neutral,0.333333,No,'High School',Moderate,Male,0.238095,9
0.572573,0.5,0.45,Medium,High,Yes,0.166667,0.4,Medium,Yes,0.333333,Low,Medium,Public,Positive,0.166667,No,College,Near,Male,0.238095,10
0.573574,0.428571,0,Medium,High,No,1,0.503387,Medium,Yes,0,Medium,Medium,Public,Positive,0.5,Yes,College,Near,Female,0.095238,4
0.574575,0.571429,0.55,Medium,High,Yes,0.5,0.62,Medium,Yes,0.333333,Medium,Medium,Private,Neutral,0.333333,No,Postgraduate,Near,Male,0.309524,2
0.575576,0.142857,0.65,Medium,Low,No,0.833333,0.76,Medium,Yes,0.333333,Low,Medium,Public,Negative,0.333333,No,College,Near,Female,0.119048,9
0.576577,0.47619,0.6,High,High,No,0,0.8,Medium,Yes,0.333333,Medium,Low,Public,Neutral,0.5,No,'High School',Far,Male,0.261905,6
0.577578,0.571429,0.725,Medium,Medium,Yes,0.5,0.62,High,Yes,0.5,Medium,Medium,Public,Negative,0,No,College,Near,Male,0.309524,10
0.578579,0.238095,0.575,High,Low,Yes,0.166667,0.34,Medium,Yes,0.166667,Medium,Medium,Public,Positive,0.333333,No,Postgraduate,Near,Male,0.190476,3
0.57958,0.619048,0.075,Medium,High,No,0.333333,0.02,Low,Yes,0,Low,Medium,Public,Positive,0.333333,No,Postgraduate,Moderate,Male,0.142857,2
0.580581,0.5,0.125,Medium,Medium,Yes,0.5,0.9,Low,Yes,0.5,Low,Medium,Public,Positive,0.333333,No,'High School',Moderate,Female,0.166667,6
0.581582,0.404762,0.6,Medium,High,No,0.333333,0.42,Medium,Yes,0.666667,Medium,Low,Public,Positive,0.333333,No,'High School',Near,Female,0.261905,10
0.582583,0.547619,0.275,Medium,Low,No,0.833333,0.6,Medium,Yes,0.333333,Medium,High,Private,Positive,0.5,No,'High School',Near,Female,0.190476,6
0.583584,0.785714,0.075,Medium,High,Yes,1,0.2,Low,Yes,0.166667,Medium,Medium,Public,Negative,0.666667,No,'High School',Near,Female,0.214286,9
0.584585,0.47619,0.425,Medium,Low,Yes,0.333333,0.14,Medium,Yes,0.666667,Low,Medium,Public,Negative,0.833333,No,'High School',Far,Male,0.166667,5
0.585586,0.47619,0.55,Low,Low,Yes,0.333333,0.08,High,Yes,0.5,Low,Medium,Public,Negative,0.333333,No,College,Moderate,Male,0.166667,9
0.586587,0.380952,0.325,High,Medium,No,0.166667,0.8,High,Yes,0.166667,Low,Medium,Private,Positive,0.666667,No,'High School',Near,Male,0.214286,5
0.587588,0.333333,0.725,Low,Medium,Yes,0.833333,0.64,Low,Yes,0.166667,Medium,Medium,Public,Neutral,0.5,No,College,Near,Male,0.190476,2
0.588589,0.571429,0.65,Medium,Medium,Yes,0.5,0.62,Low,Yes,0.166667,High,Low,Public,Positive,0.166667,No,'High School',Near,Male,0.261905,1
0.58959,0.333333,0.325,Medium,High,No,0.5,0.92,Low,Yes,0.166667,Low,Medium,Public,Negative,0.333333,No,College,Near,Male,0.142857,9
0.590591,0.452381,0.75,Medium,Medium,Yes,0.5,0.16,High,Yes,0.166667,High,High,Private,Neutral,0.666667,No,'High School',Near,Male,0.285714,10
0.591592,0.455896,0.65,High,Medium,Yes,0.5,0.18,Low,Yes,0.5,Medium,Medium,Public,Positive,0.5,No,Postgraduate,Moderate,Male,0.238095,7
0.592593,0.52381,0.625,High,Low,Yes,0.333333,0.18,Low,Yes,0.166667,Medium,Medium,Public,Negative,0.166667,No,'High School',Near,Male,0.238095,3
0.593594,0.5,0.55,High,Medium,Yes,0.5,0.42,Low,Yes,0.166667,Medium,Medium,Private,Positive,0.5,No,'High School',Near,Female,0.261905,6
0.594595,0.595238,0,Medium,Medium,Yes,0.5,0.88,High,Yes,0.5,High,Medium,Public,Positive,0.333333,No,'High School',Moderate,Female,0.238095,10
0.595596,0.380952,0.7,Medium,Medium,Yes,0.666667,0.88,Medium,Yes,0.833333,Medium,Medium,Public,Neutral,0.333333,Yes,College,Near,Female,0.285714,4
0.596597,0.404762,0.375,High,Medium,Yes,0.166667,0.6,Medium,Yes,0.333333,Low,High,Public,Neutral,0.5,No,'High School',Near,Female,0.214286,9
0.597598,0.309524,0.95,High,High,Yes,0.5,0.66,Medium,No,0.5,Low,Medium,Public,Positive,0.5,No,College,Near,Male,0.333333,2
0.598599,0.380952,0.825,High,Low,No,0.333333,0.9,Medium,Yes,0.166667,Low,Medium,Public,Positive,0.666667,No,'High School',Near,Male,0.261905,4
0.5996,0.5,0.6,High,Medium,No,0.5,0.62,Medium,Yes,0.166667,Medium,Low,Private,Positive,0.5,No,'High School',Moderate,Male,0.261905,1
0.600601,0.571429,0.25,Low,Medium,Yes,0.666667,0.22,Low,No,0.5,Low,Medium,Public,Positive,0.666667,No,College,Moderate,Female,0.142857,7
0.601602,0.309524,0.2,Low,Medium,Yes,0.333333,0.7,Medium,Yes,0.252798,Medium,Medium,Public,Neutral,0.5,No,'High School',Near,Female,0.119048,4
0.602603,0.571429,0.35,High,High,Yes,0.833333,0.76,Medium,Yes,0.5,Medium,High,Public,Neutral,0.505735,Yes,'High School',Near,Male,0.285714,5
0.603604,0.642857,0.475,High,Medium,Yes,0,0.64,Medium,Yes,0,Medium,Medium,Private,Positive,0.5,No,'High School',Near,Male,0.285714,1
0.604605,0.5,0.3,High,Medium,Yes,0.833333,0.28,Low,Yes,0.166667,Medium,Medium,Public,Negative,0.333333,No,College,Near,Female,0.190476,2
0.605606,0.714286,0.525,Medium,Medium,No,0.833333,0.4,Low,Yes,0.252798,Low,Medium,Public,Neutral,0.666667,No,Postgraduate,Near,Female,0.285714,4
0.606607,0.333333,0.175,Medium,High,Yes,0.333333,0.48,High,Yes,0,High,Medium,Public,Positive,0.333333,No,Postgraduate,Near,Female,0.190476,2
0.607608,0.285714,0.975,Medium,Medium,Yes,0.333333,0.14,Medium,Yes,0.166667,Low,Medium,Public,Negative,0.833333,No,College,Near,Male,0.238095,1
0.608609,0.190476,0.1,Medium,Medium,No,0.166667,0.46,Medium,Yes,0.166667,Medium,Medium,Public,Positive,0.666667,No,College,Near,Male,0.071429,10
0.60961,0.666667,0.925,Medium,Medium,No,0.666667,0.16,Medium,Yes,0.166667,High,Medium,Private,Negative,0.666667,No,College,Moderate,Female,0.333333,1
0.610611,0.547619,0.925,High,Low,No,0.5,0.5,Low,Yes,0.166667,Medium,Medium,Public,Negative,0.333333,No,'High School',Moderate,Female,0.261905,6
0.611612,0.452381,0.525,Medium,Low,Yes,0.333333,0.06,Low,Yes,0,Medium,Low,Public,Neutral,0.666667,No,'High School',Far,Female,0.119048,2
0.612613,0.5,0.725,Medium,High,Yes,0.166667,0.94,Medium,Yes,0.333333,Medium,Medium,Private,Neutral,0.833333,No,'High School',Near,Male,0.333333,3
0.613614,0.285714,0.425,Medium,Medium,Yes,1,0.24,Medium,Yes,0.166667,High,Medium,Private,Neutral,0.666667,No,College,Moderate,Male,0.166667,?
0.614615,0.809524,0.625,Medium,High,Yes,0.333333,0.46,High,Yes,0.166667,High,Medium,Public,Negative,0.833333,No,'High School',Moderate,Female,0.380952,3
0.615616,0.47619,0.35,Medium,Low,Yes,0.5,0.04,Low,Yes,0.166667,High,Medium,Public,Negative,0.666667,No,'High School',Far,Male,0.095238,6
0.616617,0.47619,0.3,High,Medium,No,0.5,0.2,Low,Yes,0,Low,Medium,Private,Neutral,0.505735,No,Postgraduate,Near,Male,0.166667,7
0.617618,0.547619,0.575,Low,High,No,0.333333,0.7,Low,Yes,0.166667,Low,High,Public,Neutral,0.666667,No,'High School',Moderate,Female,0.238095,10
0.618619,0.52381,0.5,Medium,Low,Yes,0.333333,0.12,Medium,Yes,0.5,Medium,Medium,Public,Positive,0.333333,Yes,'High School',Near,Male,0.190476,6
0.61962,0.47619,0.575,High,Medium,Yes,0.333333,0.62,Low,Yes,0.5,High,Medium,Public,Negative,0.666667,No,Postgraduate,Moderate,Male,0.309524,2
0.620621,0.333333,0.275,Medium,High,No,0.666667,0,Low,Yes,0.166667,Medium,Medium,Public,Neutral,0.333333,Yes,Postgraduate,Near,Male,0.095238,9
0.621622,0.52381,0.375,Low,High,Yes,0.333333,0.46,Low,Yes,0.166667,Low,Medium,Public,Positive,0.333333,No,'High School',Moderate,Female,0.166667,2
0.622623,0.714286,0.075,Medium,High,No,0.833333,0.72,Low,Yes,0,High,Medium,Public,Neutral,0.5,No,Postgraduate,Moderate,Male,0.238095,6
0.623624,0.642857,0.05,Medium,High,No,0.333333,0.92,Medium,Yes,0.666667,Medium,High,Public,Positive,0.5,No,'High School',Near,Male,0.285714,9
0.624625,0.690476,0.25,Low,Medium,No,0.666667,0.5,Medium,Yes,0.166667,Medium,Medium,Private,Positive,0.333333,No,'High School',Near,Female,0.214286,9
0.625626,0.380952,0.075,Medium,Medium,No,0,0.84,Medium,Yes,0.333333,Low,Medium,Public,Negative,0.666667,No,'High School',Near,Female,0.119048,2
0.626627,0.309524,0.1,High,High,Yes,0.333333,0.8,Low,Yes,0,Low,High,Private,Negative,0.333333,No,'High School',Near,Female,0.119048,9
0.627628,0.428571,0.825,Medium,High,No,0.333333,0.3,Medium,Yes,0,Medium,High,Public,Neutral,0.5,No,'High School',Near,Male,0.261905,8
0.628629,0.452381,0.05,Low,Medium,Yes,0.166667,0.88,High,Yes,0.5,Medium,Medium,Public,Neutral,0.5,No,Postgraduate,Near,Male,0.190476,7
0.62963,0.619048,0.65,Medium,Medium,Yes,0.5,0.64,Low,Yes,0.333333,Low,Medium,Public,Positive,0.5,No,'High School',Moderate,Female,0.285714,8
0.630631,0.214286,0.275,Medium,Medium,Yes,0.5,0.1,High,Yes,0.333333,Low,High,Public,Positive,0.5,No,College,Near,Female,0.119048,10
0.631632,0.666667,0.875,Low,Medium,Yes,0,0.94,Medium,Yes,0,Medium,Medium,Private,Positive,0.666667,Yes,College,Moderate,Female,0.333333,8
0.632633,0.428571,0.475,High,Medium,Yes,1,0.18,Low,Yes,0.166667,Medium,Medium,Public,Neutral,0.5,Yes,College,Moderate,Male,0.166667,1
0.633634,0.380952,0.3,Medium,High,Yes,0.5,0.48,Low,Yes,0.333333,High,Medium,Public,Positive,0.666667,No,Postgraduate,Far,Male,0.214286,9
0.634635,0.309524,0.525,Medium,Medium,Yes,0.5,0.46,Low,No,0.166667,High,Medium,Private,Positive,0.5,Yes,'High School',Moderate,Male,0.119048,6
0.635636,0.214286,0.375,High,Medium,No,0.833333,0.62,Medium,Yes,0.5,Low,High,Public,Negative,0.833333,No,'High School',Near,Female,0.166667,1
0.636637,0.571429,0.575,Medium,Medium,Yes,0.666667,0.66,Medium,Yes,0.252798,Low,Medium,Public,Neutral,0.166667,Yes,'High School',Moderate,Female,0.214286,1
0.637638,0.452381,0.125,Medium,Low,Yes,0.5,0.24,High,Yes,0,Medium,Medium,Public,Neutral,0,Yes,Postgraduate,Near,Male,0.52381,7
0.638639,0.261905,1,Medium,Medium,Yes,0,0.36,Medium,Yes,0.333333,Low,Medium,Public,Neutral,0.5,No,College,Far,Male,0.238095,10
0.63964,0.261905,0.425,Medium,Medium,Yes,0.666667,0.14,Medium,Yes,0.333333,Low,High,Public,Negative,0.333333,No,College,Moderate,Male,0.119048,2
0.640641,0.404762,0.35,Medium,Medium,No,0.333333,0.12,Medium,Yes,0.166667,Medium,Medium,Private,Positive,0.5,No,College,Moderate,Male,0.142857,6
0.641642,0.690476,0.7,Medium,Medium,No,0.833333,0.82,Medium,Yes,0.5,Medium,Low,Public,Positive,0.5,No,'High School',Near,Female,0.357143,5
0.642643,0.404762,0.375,Medium,Medium,Yes,0.333333,0.76,Low,Yes,0.333333,Medium,High,Public,Negative,0.166667,Yes,Postgraduate,Near,Female,0.190476,5
0.643644,0.238095,0.825,Medium,Medium,Yes,0.333333,0.44,Low,Yes,0.333333,Low,Medium,Public,Negative,0.5,No,College,Moderate,Male,0.190476,10
0.644645,0.428571,0.45,High,High,No,0.166667,0.1,Medium,Yes,0,Medium,Medium,Public,Neutral,0.666667,No,'High School',Moderate,Male,0.190476,6
0.645646,0.404762,0.725,Medium,High,Yes,0.166667,0.44,Low,Yes,0.666667,Medium,Low,Public,Neutral,0.333333,No,'High School',Near,Female,0.261905,8
0.646647,0.071429,0.1,Medium,High,Yes,0.5,0.3,Medium,Yes,0.166667,Medium,High,Public,Negative,0.666667,No,'High School',Far,Male,0.02381,5
0.647648,0.452381,0.85,Medium,Medium,No,0.5,0.78,Medium,Yes,0,Low,Medium,Private,Neutral,0.166667,No,'High School',Near,Male,0.238095,8
0.648649,0.428571,0.725,Medium,Medium,No,0.333333,0.1,Medium,Yes,0.166667,Low,Medium,Private,Neutral,0.5,No,Postgraduate,Moderate,Female,0.214286,5
0.64965,0.547619,0.2,Medium,Medium,Yes,1,0.46,Low,Yes,0.166667,Medium,Medium,Public,Neutral,0.666667,Yes,'High School',Moderate,Female,0.142857,?
0.650651,0.714286,0.15,Low,High,Yes,0.666667,0.6,Low,Yes,0,Low,Low,Private,Negative,0.666667,No,'High School',Near,Female,0.166667,6
0.651652,0.619048,0.325,Medium,Medium,No,0.5,0.98,Low,Yes,0.166667,Low,Medium,Public,Positive,0.666667,No,College,Near,Male,0.238095,8
